4.065835952758789062e+00 7.019857883453369141e+00 6.181181907653808594e+00 2.897500991821289062e-01 -2.144875526428222656e-01 -7.920551300048828125e-02
4.035902976989746094e+00 6.959966182708740234e+00 6.224530220031738281e+00 3.198161125183105469e-01 -2.244768142700195312e-01 -9.358787536621093750e-02
4.082488059997558594e+00 7.007791996002197266e+00 6.266131877899169922e+00 3.045268058776855469e-01 -2.288608551025390625e-01 -9.699773788452148438e-02
5.376565933227539062e+00 6.253408908843994141e+00 3.618386030197143555e+00 1.360535621643066406e-01 2.819938659667968750e-01 2.744033336639404297e-01
5.301402091979980469e+00 6.271163940429687500e+00 3.636584997177124023e+00 1.376004219055175781e-01 2.918419837951660156e-01 2.839331626892089844e-01
5.314710140228271484e+00 6.213582992553710938e+00 3.688765048980712891e+00 1.166501045227050781e-01 2.470426559448242188e-01 2.403409481048583984e-01
5.418313026428222656e+00 6.188646793365478516e+00 3.663604021072387695e+00 1.168284416198730469e-01 2.419381141662597656e-01 2.353110313415527344e-01
8.823129653930664062e+00 7.066085815429687500e+00 7.037085056304931641e+00 -5.750074386596679688e-01 -4.199485778808593750e-01 -6.188220977783203125e-01
8.753681182861328125e+00 7.083045005798339844e+00 7.087502002716064453e+00 -5.448980331420898438e-01 -4.291234016418457031e-01 -6.298804283142089844e-01
8.785898208618164062e+00 7.008718967437744141e+00 7.108317852020263672e+00 -5.695142745971679688e-01 -4.201936721801757812e-01 -6.512174606323242188e-01
8.855177879333496094e+00 6.975820064544677734e+00 7.067059040069580078e+00 -6.037263870239257812e-01 -4.216141700744628906e-01 -6.461887359619140625e-01
5.424540996551513672e+00 7.894107818603515625e+00 4.565217018127441406e+00 8.158254623413085938e-02 -2.393698692321777344e-01 1.446876525878906250e-01
5.352749824523925781e+00 7.877892017364501953e+00 4.580247879028320312e+00 9.360742568969726562e-02 -2.384581565856933594e-01 1.361660957336425781e-01
5.310812950134277344e+00 7.831007957458496094e+00 4.534911155700683594e+00 8.853340148925781250e-02 -2.224421501159667969e-01 1.470470428466796875e-01
5.405696868896484375e+00 7.848865032196044922e+00 4.507042884826660156e+00 8.125114440917968750e-02 -2.216391563415527344e-01 1.567401885986328125e-01
5.851788043975830078e+00 6.650190830230712891e+00 3.213395118713378906e+00 2.220702171325683594e-01 -3.677291870117187500e-01 5.991652011871337891e-01
5.744788169860839844e+00 6.640137195587158203e+00 3.247220039367675781e+00 2.181491851806640625e-01 -3.466792106628417969e-01 5.735466480255126953e-01
5.739934921264648438e+00 6.569159984588623047e+00 3.213335037231445312e+00 2.644309997558593750e-01 -6.743478775024414062e-02 5.715775489807128906e-01
5.816252231597900391e+00 6.593393802642822266e+00 3.189755916595458984e+00 2.327976226806640625e-01 -3.210711479187011719e-01 6.296315193176269531e-01
6.729644775390625000e+00 5.858329772949218750e+00 7.514863967895507812e+00 9.168338775634765625e-02 3.834280967712402344e-01 -4.518404006958007812e-01
6.618962764739990234e+00 5.854994773864746094e+00 7.484520912170410156e+00 1.210980415344238281e-01 3.664321899414062500e-01 -4.153695106506347656e-01
6.666768074035644531e+00 5.800849914550781250e+00 7.450185775756835938e+00 1.068887710571289062e-01 3.737277984619140625e-01 -4.030027389526367188e-01
6.743517875671386719e+00 5.795734882354736328e+00 7.463045120239257812e+00 8.399438858032226562e-02 3.888978958129882812e-01 -4.166789054870605469e-01
9.657793045043945312e+00 6.610916137695312500e+00 4.994984149932861328e+00 -1.079545974731445312e+00 -3.562688827514648438e-01 2.196145057678222656e-01
9.627500534057617188e+00 6.653773784637451172e+00 4.935923099517822266e+00 -1.078577995300292969e+00 -4.337410926818847656e-01 2.090477943420410156e-01
9.647485733032226562e+00 6.564992904663085938e+00 4.908135890960693359e+00 -1.021307945251464844e+00 -4.435682296752929688e-02 2.584581375122070312e-01
9.668250083923339844e+00 6.563457965850830078e+00 4.985705852508544922e+00 -1.029781341552734375e+00 -7.104730606079101562e-02 2.539267539978027344e-01
7.996057987213134766e+00 6.657826900482177734e+00 3.246414899826049805e+00 -2.676601409912109375e-01 -1.917152404785156250e-01 8.376820087432861328e-01
7.899775028228759766e+00 6.668086051940917969e+00 3.219827890396118164e+00 -2.572345733642578125e-01 -2.067079544067382812e-01 8.214132785797119141e-01
7.903560161590576172e+00 6.572134017944335938e+00 3.202929019927978516e+00 -2.868351936340332031e-01 -5.095386505126953125e-02 8.199901580810546875e-01
7.999251842498779297e+00 6.567944049835205078e+00 3.233572959899902344e+00 -2.657699584960937500e-01 -2.306365966796875000e-02 8.482828140258789062e-01
5.417565822601318359e+00 6.640553951263427734e+00 7.486681938171386719e+00 1.720261573791503906e-01 -2.026805877685546875e-01 -4.619402885437011719e-01
5.323441982269287109e+00 6.632887840270996094e+00 7.454465866088867188e+00 1.691322326660156250e-01 -1.990222930908203125e-01 -4.611349105834960938e-01
5.324429035186767578e+00 6.563963890075683594e+00 7.476881027221679688e+00 1.674699783325195312e-01 -3.774929046630859375e-02 -4.769673347473144531e-01
5.410642147064208984e+00 6.568577766418457031e+00 7.509803771972656250e+00 1.994810104370117188e-01 -7.259845733642578125e-02 -4.744071960449218750e-01
5.378654003143310547e+00 5.819839954376220703e+00 4.063121795654296875e+00 4.484033584594726562e-02 9.332466125488281250e-02 9.033155441284179688e-02
5.303748130798339844e+00 5.837508201599121094e+00 4.081277847290039062e+00 4.427242279052734375e-02 9.410381317138671875e-02 9.133529663085937500e-02
5.316619873046875000e+00 5.781075954437255859e+00 4.132750988006591797e+00 4.154348373413085938e-02 8.901166915893554688e-02 8.571624755859375000e-02
5.419806003570556641e+00 5.757481098175048828e+00 4.106807231903076172e+00 4.219198226928710938e-02 8.936452865600585938e-02 8.527183532714843750e-02
7.144661903381347656e+00 5.829463958740234375e+00 7.520126819610595703e+00 -1.862621307373046875e-02 4.404487609863281250e-01 -5.100541114807128906e-01
7.040909767150878906e+00 5.829613208770751953e+00 7.521453857421875000e+00 6.870269775390625000e-03 4.256319999694824219e-01 -4.931282997131347656e-01
7.041358947753906250e+00 5.774105072021484375e+00 7.471518993377685547e+00 7.073879241943359375e-03 4.316773414611816406e-01 -4.617729187011718750e-01
7.145386219024658203e+00 5.773503780364990234e+00 7.470224857330322266e+00 -1.716423034667968750e-02 4.420409202575683594e-01 -4.747319221496582031e-01
5.424497127532958984e+00 7.499094963073730469e+00 4.124008178710937500e+00 7.155895233154296875e-02 -1.307425498962402344e-01 1.469745635986328125e-01
5.343822002410888672e+00 7.468776226043701172e+00 4.136657238006591797e+00 7.081937789916992188e-02 -1.268234252929687500e-01 1.434259414672851562e-01
5.304786205291748047e+00 7.399460792541503906e+00 4.095569133758544922e+00 6.922531127929687500e-02 -1.225223541259765625e-01 1.397881507873535156e-01
5.408336162567138672e+00 7.429169178009033203e+00 4.071104049682617188e+00 6.926918029785156250e-02 -1.254854202270507812e-01 1.427960395812988281e-01
7.145993232727050781e+00 7.466186046600341797e+00 7.464507102966308594e+00 -1.423454284667968750e-02 -4.199008941650390625e-01 -5.311121940612792969e-01
7.041563987731933594e+00 7.464825153350830078e+00 7.466242790222167969e+00 1.298856735229492188e-02 -4.114274978637695312e-01 -5.190505981445312500e-01
7.040275096893310547e+00 7.403797149658203125e+00 7.512375831604003906e+00 8.103847503662109375e-03 -3.931298255920410156e-01 -5.401926040649414062e-01
7.146015167236328125e+00 7.405003070831298828e+00 7.510315895080566406e+00 -2.128076553344726562e-02 -4.024581909179687500e-01 -5.561428070068359375e-01
9.264806747436523438e+00 6.282662868499755859e+00 6.636910915374755859e+00 -8.498926162719726562e-01 5.060143470764160156e-01 -4.752831459045410156e-01
9.215099334716796875e+00 6.239878177642822266e+00 6.676858901977539062e+00 -8.064985275268554688e-01 5.165920257568359375e-01 -4.962110519409179688e-01
9.188541412353515625e+00 6.172224998474121094e+00 6.646975994110107422e+00 -7.700366973876953125e-01 5.216698646545410156e-01 -4.618234634399414062e-01
9.239904403686523438e+00 6.211050987243652344e+00 6.603203773498535156e+00 -8.102941513061523438e-01 5.143160820007324219e-01 -4.396224021911621094e-01
7.576329231262207031e+00 6.255012035369873047e+00 3.205799102783203125e+00 -1.657285690307617188e-01 3.319325447082519531e-01 7.322201728820800781e-01
7.474952220916748047e+00 6.234590053558349609e+00 3.193413972854614258e+00 -1.368908882141113281e-01 3.401284217834472656e-01 7.195525169372558594e-01
7.465669155120849609e+00 6.163189888000488281e+00 3.226620912551879883e+00 -1.288137435913085938e-01 3.500180244445800781e-01 6.821234226226806641e-01
7.573124885559082031e+00 6.168636798858642578e+00 3.246428966522216797e+00 -1.540083885192871094e-01 3.488039970397949219e-01 6.920392513275146484e-01
5.845059871673583984e+00 7.905107975006103516e+00 6.610187053680419922e+00 6.525325775146484375e-02 -2.817320823669433594e-01 -1.756057739257812500e-01
5.749479770660400391e+00 7.893115043640136719e+00 6.593531131744384766e+00 6.651258468627929688e-02 -2.764697074890136719e-01 -1.770076751708984375e-01
5.738204002380371094e+00 7.848229885101318359e+00 6.656349182128906250e+00 7.032012939453125000e-02 -2.666387557983398438e-01 -1.849131584167480469e-01
5.833421230316162109e+00 7.859085083007812500e+00 6.676178932189941406e+00 6.970977783203125000e-02 -2.741374969482421875e-01 -1.825752258300781250e-01
6.721774101257324219e+00 7.073839187622070312e+00 3.235172986984252930e+00 7.527732849121093750e-02 -3.070330619812011719e-01 5.673077106475830078e-01
6.613019943237304688e+00 7.067413806915283203e+00 3.249819993972778320e+00 1.050643920898437500e-01 -3.117442131042480469e-01 5.424950122833251953e-01
6.610398769378662109e+00 6.983138084411621094e+00 3.204375982284545898e+00 9.713888168334960938e-02 -2.978954315185546875e-01 5.762150287628173828e-01
6.720464229583740234e+00 7.001595020294189453e+00 3.198076963424682617e+00 6.937837600708007812e-02 -3.042869567871093750e-01 5.946493148803710938e-01
7.564455986022949219e+00 7.047151088714599609e+00 3.266863107681274414e+00 -1.482563018798828125e-01 -3.181109428405761719e-01 6.844315528869628906e-01
7.463751792907714844e+00 7.068183898925781250e+00 3.256309032440185547e+00 -1.260533332824707031e-01 -3.204331398010253906e-01 6.700704097747802734e-01
7.468612194061279297e+00 6.983816146850585938e+00 3.219958066940307617e+00 -1.305422782897949219e-01 -2.980847358703613281e-01 6.968412399291992188e-01
7.573071002960205078e+00 6.968955039978027344e+00 3.234529018402099609e+00 -1.556315422058105469e-01 -2.934885025024414062e-01 7.097203731536865234e-01
5.842634201049804688e+00 6.275846004486083984e+00 7.517940998077392578e+00 1.593127250671386719e-01 2.868785858154296875e-01 -4.052023887634277344e-01
5.739833831787109375e+00 6.282796859741210938e+00 7.482686996459960938e+00 1.501045227050781250e-01 2.771654129028320312e-01 -3.820033073425292969e-01
5.783471107482910156e+00 6.219008922576904297e+00 7.453495025634765625e+00 1.401834487915039062e-01 2.599997520446777344e-01 -3.509125709533691406e-01
5.858922004699707031e+00 6.203810214996337891e+00 7.471805095672607422e+00 1.423058509826660156e-01 2.694096565246582031e-01 -3.601598739624023438e-01
6.718176841735839844e+00 5.386438846588134766e+00 4.040231227874755859e+00 5.078744888305664062e-02 2.932720184326171875e-01 1.508030891418457031e-01
6.615117073059082031e+00 5.399682044982910156e+00 4.051424026489257812e+00 5.363130569458007812e-02 2.679648399353027344e-01 1.414570808410644531e-01
6.626080989837646484e+00 5.361176013946533203e+00 4.123084068298339844e+00 4.530811309814453125e-02 2.588200569152832031e-01 1.228628158569335938e-01
6.721404075622558594e+00 5.349636077880859375e+00 4.113205909729003906e+00 4.181528091430664062e-02 2.829637527465820312e-01 1.316118240356445312e-01
7.590509891510009766e+00 5.379711151123046875e+00 4.038385868072509766e+00 -6.426095962524414062e-02 4.685063362121582031e-01 2.435669898986816406e-01
7.513011932373046875e+00 5.373510837554931641e+00 4.030438899993896484e+00 -5.773878097534179688e-02 4.529953002929687500e-01 2.347702980041503906e-01
7.469637870788574219e+00 5.340034008026123047e+00 4.088352203369140625e+00 -4.557180404663085938e-02 4.415588378906250000e-01 2.066903114318847656e-01
7.579163074493408203e+00 5.343534946441650391e+00 4.107147216796875000e+00 -6.227159500122070312e-02 4.577674865722656250e-01 2.169408798217773438e-01
6.288523197174072266e+00 6.277432918548583984e+00 3.211966991424560547e+00 1.547036170959472656e-01 3.788886070251464844e-01 5.484843254089355469e-01
6.178864002227783203e+00 6.282413005828857422e+00 3.241054058074951172e+00 1.632938385009765625e-01 3.827886581420898438e-01 5.243389606475830078e-01
6.222268104553222656e+00 6.221876144409179688e+00 3.272120952606201172e+00 1.653995513916015625e-01 3.767032623291015625e-01 4.869585037231445312e-01
6.298153877258300781e+00 6.206964015960693359e+00 3.259027957916259766e+00 1.516141891479492188e-01 3.680748939514160156e-01 5.013811588287353516e-01
8.021919250488281250e+00 5.384694099426269531e+00 6.688011169433593750e+00 -1.444611549377441406e-01 5.313735008239746094e-01 -2.398362159729003906e-01
7.946907997131347656e+00 5.371869087219238281e+00 6.703039169311523438e+00 -1.278815269470214844e-01 5.186724662780761719e-01 -2.344617843627929688e-01
7.901835918426513672e+00 5.335947990417480469e+00 6.644853115081787109e+00 -1.152324676513671875e-01 5.008225440979003906e-01 -2.089848518371582031e-01
8.001582145690917969e+00 5.348875045776367188e+00 6.619649887084960938e+00 -1.311721801757812500e-01 5.190949440002441406e-01 -2.179665565490722656e-01
7.143280029296875000e+00 7.083446979522705078e+00 3.224790096282958984e+00 -3.265619277954101562e-02 -3.162374496459960938e-01 6.387991905212402344e-01
7.037428855895996094e+00 7.084891796112060547e+00 3.222812891006469727e+00 -4.106044769287109375e-03 -3.142156600952148438e-01 6.216619014739990234e-01
7.037008762359619141e+00 7.011919021606445312e+00 3.187751054763793945e+00 -8.809089660644531250e-03 -3.022460937500000000e-01 6.455211639404296875e-01
7.142697811126708984e+00 7.010117053985595703e+00 3.190354108810424805e+00 -3.682041168212890625e-02 -3.043646812438964844e-01 6.620893478393554688e-01
4.517951965332031250e+00 6.264465808868408203e+00 4.069206237792968750e+00 1.845202445983886719e-01 2.708334922790527344e-01 2.632603645324707031e-01
4.440242767333984375e+00 6.292189121246337891e+00 4.097795009613037109e+00 2.139229774475097656e-01 2.860908508300781250e-01 2.779755592346191406e-01
4.479918956756591797e+00 6.223456859588623047e+00 4.137897014617919922e+00 1.761999130249023438e-01 2.467422485351562500e-01 2.402987480163574219e-01
4.562010765075683594e+00 6.195975780487060547e+00 4.109656810760498047e+00 1.520094871520996094e-01 2.342638969421386719e-01 2.287588119506835938e-01
7.966285228729248047e+00 7.886782169342041016e+00 4.127851963043212891e+00 -1.855874061584472656e-01 -5.885543823242187500e-01 3.490347862243652344e-01
7.890646934509277344e+00 7.899690151214599609e+00 4.112823009490966797e+00 -1.620469093322753906e-01 -5.864357948303222656e-01 3.416614532470703125e-01
7.909855842590332031e+00 7.854640007019042969e+00 4.049890995025634766e+00 -1.721501350402832031e-01 -5.721888542175292969e-01 3.758444786071777344e-01
8.008613586425781250e+00 7.841880798339843750e+00 4.078513145446777344e+00 -1.991190910339355469e-01 -5.881605148315429688e-01 3.734545707702636719e-01
4.777863025665283203e+00 6.631999015808105469e+00 3.694672107696533203e+00 2.463059425354003906e-01 -3.180623054504394531e-01 4.467763900756835938e-01
4.707124233245849609e+00 6.609023094177246094e+00 3.717983007431030273e+00 2.700538635253906250e-01 -2.728824615478515625e-01 4.461853504180908203e-01
4.700144767761230469e+00 6.563736915588378906e+00 3.701787948608398438e+00 2.757225036621093750e-01 -1.326055526733398438e-01 4.426212310791015625e-01
4.771390914916992188e+00 6.566216945648193359e+00 3.657593011856079102e+00 2.937297821044921875e-01 -6.986188888549804688e-02 4.292590618133544922e-01
8.214958190917968750e+00 5.861148834228515625e+00 3.669209003448486328e+00 -2.812848091125488281e-01 4.888401031494140625e-01 5.684218406677246094e-01
8.113015174865722656e+00 5.834832191467285156e+00 3.643480062484741211e+00 -2.448992729187011719e-01 4.921565055847167969e-01 5.517528057098388672e-01
8.101898193359375000e+00 5.775629997253417969e+00 3.692749977111816406e+00 -2.372159957885742188e-01 4.933981895446777344e-01 5.195760726928710938e-01
8.175218582153320312e+00 5.793214797973632812e+00 3.709990978240966797e+00 -2.573304176330566406e-01 5.000882148742675781e-01 5.337653160095214844e-01
8.170581817626953125e+00 7.451211929321289062e+00 3.719681024551391602e+00 -2.784118652343750000e-01 -4.657588005065917969e-01 5.750181674957275391e-01
8.098430633544921875e+00 7.467350959777832031e+00 3.699994087219238281e+00 -2.529802322387695312e-01 -4.695205688476562500e-01 5.693736076354980469e-01
8.107954025268554688e+00 7.398375034332275391e+00 3.650446891784667969e+00 -2.626786231994628906e-01 -4.452810287475585938e-01 5.930395126342773438e-01
8.205594062805175781e+00 7.388699054718017578e+00 3.688364982604980469e+00 -2.935466766357421875e-01 -4.528484344482421875e-01 5.939230918884277344e-01
5.635832786560058594e+00 5.831100940704345703e+00 7.080762863159179688e+00 7.067823410034179688e-02 1.658735275268554688e-01 -1.797595024108886719e-01
5.525399208068847656e+00 5.852004051208496094e+00 7.055541992187500000e+00 7.184314727783203125e-02 1.607542037963867188e-01 -1.769361495971679688e-01
5.566887855529785156e+00 5.789103984832763672e+00 7.014435768127441406e+00 6.835412979125976562e-02 1.579203605651855469e-01 -1.663508415222167969e-01
5.642581939697265625e+00 5.774497985839843750e+00 7.030376911163330078e+00 6.582403182983398438e-02 1.637034416198730469e-01 -1.683578491210937500e-01
5.642324924468994141e+00 7.465979099273681641e+00 7.023244857788085938e+00 8.915805816650390625e-02 -1.873154640197753906e-01 -2.275800704956054688e-01
5.565567016601562500e+00 7.451691150665283203e+00 7.004883766174316406e+00 8.973646163940429688e-02 -1.821765899658203125e-01 -2.236137390136718750e-01
5.523659229278564453e+00 7.388893127441406250e+00 7.037432193756103516e+00 8.898258209228515625e-02 -1.749715805053710938e-01 -2.254371643066406250e-01
5.633203029632568359e+00 7.396523952484130859e+00 7.075066089630126953e+00 9.183168411254882812e-02 -1.817131042480468750e-01 -2.306900024414062500e-01
7.290887832641601562e+00 6.608132839202880859e+00 7.881884098052978516e+00 -1.242098808288574219e-01 -1.865592002868652344e-01 -8.473324775695800781e-01
7.223310947418212891e+00 6.620987892150878906e+00 7.886028766632080078e+00 -7.019042968750000000e-02 -2.109470367431640625e-01 -8.507575988769531250e-01
7.224299907684326172e+00 6.559497833251953125e+00 7.897511005401611328e+00 -7.339811325073242188e-02 -2.145624160766601562e-02 -8.494563102722167969e-01
7.302502155303955078e+00 6.557052135467529297e+00 7.888053894042968750e+00 -1.460947990417480469e-01 2.612733840942382812e-02 -8.416886329650878906e-01
4.352519035339355469e+00 6.635274887084960938e+00 7.021315097808837891e+00 3.342823982238769531e-01 -2.537446022033691406e-01 -4.909782409667968750e-01
4.288548946380615234e+00 6.606595039367675781e+00 6.991356849670410156e+00 3.783912658691406250e-01 -2.192602157592773438e-01 -4.756364822387695312e-01
4.283292770385742188e+00 6.558512210845947266e+00 7.002686023712158203e+00 3.760261535644531250e-01 -2.864074707031250000e-02 -4.736504554748535156e-01
4.345921993255615234e+00 6.562300205230712891e+00 7.045506000518798828e+00 3.215479850769042969e-01 -3.757619857788085938e-02 -5.090041160583496094e-01
6.929553031921386719e+00 6.634074211120605469e+00 7.893187046051025391e+00 6.771564483642578125e-03 -2.048363685607910156e-01 -8.064026832580566406e-01
6.825263023376464844e+00 6.632040977478027344e+00 7.891794204711914062e+00 3.075027465820312500e-02 -2.104315757751464844e-01 -7.925477027893066406e-01
6.824498176574707031e+00 6.564757823944091797e+00 7.905240058898925781e+00 1.988697052001953125e-02 -3.090572357177734375e-02 -7.945251464843750000e-01
6.929281234741210938e+00 6.565481185913085938e+00 7.906322956085205078e+00 -9.212493896484375000e-04 -3.187131881713867188e-02 -8.089866638183593750e-01
4.746251106262207031e+00 6.278810024261474609e+00 7.081562042236328125e+00 1.573104858398437500e-01 2.796716690063476562e-01 -3.680028915405273438e-01
4.648715019226074219e+00 6.286270141601562500e+00 7.044451236724853516e+00 1.769933700561523438e-01 2.892351150512695312e-01 -3.793983459472656250e-01
4.690530776977539062e+00 6.221518993377685547e+00 7.014721870422363281e+00 1.529107093811035156e-01 2.647695541381835938e-01 -3.449611663818359375e-01
4.762627124786376953e+00 6.205844879150390625e+00 7.033369064331054688e+00 1.366195678710937500e-01 2.490339279174804688e-01 -3.233776092529296875e-01
5.630290985107421875e+00 7.066362857818603516e+00 3.643695116043090820e+00 1.132063865661621094e-01 -1.994156837463378906e-01 2.308154106140136719e-01
5.534194946289062500e+00 7.058833122253417969e+00 3.683876991271972656e+00 1.068730354309082031e-01 -1.885218620300292969e-01 2.177963256835937500e-01
5.518933773040771484e+00 6.988649845123291016e+00 3.631081104278564453e+00 1.203203201293945312e-01 -2.166147232055664062e-01 2.485737800598144531e-01
5.593104839324951172e+00 7.004402160644531250e+00 3.608999013900756836e+00 1.237049102783203125e-01 -2.190566062927246094e-01 2.506642341613769531e-01
5.617103099822998047e+00 5.392292022705078125e+00 4.490910053253173828e+00 2.837944030761718750e-02 1.107811927795410156e-01 6.256389617919921875e-02
5.516604900360107422e+00 5.402420997619628906e+00 4.519962787628173828e+00 3.092813491821289062e-02 1.112399101257324219e-01 6.333637237548828125e-02
